Media,ABRC-new,Genotype,MRPL,MRVL,MRVA,noLRpMR,Basal,Branched,Apical,Straightness,TRS,LRDpMR,LRDpBZ,Depth,LRL,MRpTRS,aLRL,aLRLpMRL,LRLpMRL,BasalpMRL,BranchedpMRL,ApicalpMRL,PC1,PC2,PC3
125,CS76242,Ta-0,3.59765,2.57083,-10.5847,11,0.148042,2.055908,1.3937,0.714586,5.781084,3.057551,5.350434,2.527086,2.183434,0.622314085,0.198494,0.055173238,0.606905619,4.114963935,57.1458591,38.73917696,-0.274315785,1.272959184,-0.49231966
125,CS76242,Ta-0,3.48335,2.69369,-25.8368,14,0.122642,2.323508,1.0372,0.773304,5.386857,4.019119,6.025372,2.424426,1.903507,0.646638661,0.135964786,0.039032766,0.546458725,3.520806121,66.70325979,29.77593409,-0.51515415,1.685777104,-1.679010037
125,CS76242,Ta-0,3.26782,2.74509,-14.8113,13,0.233861,1.972269,1.06169,0.840037,3.992248,3.978187,6.591393,2.653879,0.724428,0.818541333,0.055725231,0.017052723,0.221685405,7.156483527,60.35427288,32.48924359,0.870574221,0.656712611,-1.981097159
0,CS76243,TAD,4.29562,3.92778,-5.21126,11,0.168182,1.479518,2.64792,0.914369,6.30088,2.560748,7.434855,3.911545,2.00526,0.681749216,0.182296364,0.04243773,0.466815035,3.915197341,34.44247862,61.64232404,-0.194388667,-1.699595828,0.507652111
0,CS76243,TAD,4.4502,4.09335,-5.17829,8,0.135342,1.588558,2.7263,0.919813,6.990665,1.797672,5.036014,4.076643,2.540465,0.636591798,0.317558125,0.071358169,0.570865354,3.041256573,35.69632825,61.26241517,-0.55688748,-1.828486646,1.10914891
0,CS76243,TAD,4.26496,3.88872,2.06551,11,0.173442,1.489508,2.60201,0.911784,6.659561,2.579157,7.384989,3.886194,2.394601,0.640426599,0.217691,0.051041745,0.561459193,4.066673544,34.92431348,61.00901298,-0.435460474,-1.55636199,0.80016385
0,CS76243,TAD,2.856,2.62779,7.81529,11,0.061321,1.666939,1.12774,0.920095,8.516769,3.851541,6.598922,2.603382,5.660769,0.335338436,0.514615364,0.180187452,1.982061975,2.147093838,58.36621148,39.48669468,-2.594578533,2.394506148,1.862670181
75,CS76243,TAD,5.14104,4.52299,1.61354,25,0.094161,3.512579,1.5343,0.879781,7.725239,4.86283,7.117278,4.521197,2.584199,0.665486207,0.10336796,0.02010643,0.502660746,1.831555483,68.32428847,29.84415605,-2.608445194,-0.705038039,-2.219512673
75,CS76243,TAD,4.93693,4.40134,-6.98106,17,0.061321,3.213939,1.66167,0.891514,6.169889,3.443435,5.28946,4.36871,1.232959,0.800165125,0.072527,0.014690709,0.249742046,1.242087694,65.09995078,33.65796153,-1.077488625,-1.341358703,-2.264427134
75,CS76243,TAD,5.03328,4.48889,-5.20915,21,0.166003,3.080397,1.78688,0.891842,6.820307,4.17223,6.817303,4.470351,1.787027,0.737984375,0.085096524,0.016906773,0.355042239,3.298107795,61.20058888,35.50130333,-1.601544076,-1.229168007,-1.990619611
75,CS76243,TAD,5.0338,4.34526,1.67975,27,0.048621,3.683089,1.30209,0.863217,9.845322,5.363741,7.330803,4.343393,4.811522,0.511288508,0.178204519,0.035401589,0.955842902,0.96589058,73.16716993,25.86693949,-3.970968735,0.31800045,-1.855937679
125,CS76243,TAD,2.38175,1.87644,17.447201,6,0.407303,1.379197,0.59525,0.787841,2.544671,2.519156,4.350358,1.790112,0.162921,0.935975613,0.0271535,0.011400651,0.068403905,17.10099717,57.9068752,24.99212764,3.106616614,0.824861389,-1.620250592
125,CS76243,TAD,1.80408,1.50164,8.33744,4,0.198842,0.564589,1.040649,0.832358,2.309527,2.217196,7.084799,1.48577,0.505447,0.781146962,0.12636175,0.07004221,0.28016884,11.02179504,31.29511995,57.68308501,3.034464993,0.966177683,0.657395511
125,CS76243,TAD,1.84744,1.60101,1.83284,4,0.306605,0.914925,0.62591,0.86661,2.143524,2.165158,4.371943,1.600191,0.296084,0.861870453,0.074021,0.040066795,0.160267181,16.59620881,49.52393582,33.87985537,3.26811277,1.068048069,-0.957245525
125,CS76243,TAD,1.3683,1.1684,22.6199,7,0.112121,0.782294,0.473885,0.853906,1.771247,5.115837,8.948042,1.078523,0.402947,0.772506601,0.057563857,0.042069617,0.29448732,8.194182562,57.17269605,34.63312139,2.390472605,2.422862606,-0.90457298
0,CS76244,Tamm-2,5.36814,4.57962,25.709999,4,0.435784,1.078756,3.8536,0.853111,5.835486,0.745137,3.707975,4.126244,0.467346,0.919913097,0.1168365,0.021764801,0.087059205,8.117970098,20.09552657,71.78650333,1.713419608,-4.432556507,1.218372801
0,CS76244,Tamm-2,4.66002,4.06209,31.7959,3,0.097242,1.560608,3.00217,0.871689,5.145327,0.643774,1.922328,3.452494,0.485307,0.905680047,0.161769,0.034714229,0.104142686,2.086729242,33.48929833,64.42397243,1.589779732,-3.323872813,0.744667838
0,CS76244,Tamm-2,5.24911,4.58262,30.1991,4,0.104682,1.471178,3.67325,0.873028,6.091823,0.762034,2.71891,3.960679,0.842713,0.861664891,0.21067825,0.040135994,0.160543978,1.994280935,28.02718937,69.97852969,0.924474956,-3.972574807,1.315599127
0,CS76244,Tamm-2,4.61794,3.95398,29.538799,4,0.086721,1.101069,3.43015,0.856222,6.101443,0.866187,3.632833,3.44005,1.483503,0.756860303,0.37087575,0.080311946,0.321247786,1.877915261,23.84329376,74.27879098,0.741729966,-2.875552349,2.402810514
75,CS76244,Tamm-2,5.83549,4.81379,-34.110401,3,0.719168,2.252192,2.86413,0.824916,5.89899,0.514096,1.332036,3.985618,0.0635,0.989235445,0.021166667,0.00362723,0.010881691,12.32403791,38.59473669,49.0812254,1.672804876,-3.511399854,-1.263345899
75,CS76244,Tamm-2,4.74478,3.48408,-5.66888,6,0.700834,2.793936,1.25001,0.734298,5.030344,1.264548,2.147508,3.467041,0.285564,0.943231715,0.047594,0.010030813,0.060184877,14.77063215,58.88441614,26.34495172,1.635936564,-1.171458018,-2.006768788
75,CS76244,Tamm-2,5.73156,4.48959,-6.84277,5,0.180882,1.619218,3.93146,0.78331,5.825721,0.872363,3.087911,4.45761,0.094161,0.983837022,0.0188322,0.003285702,0.016428512,3.15589473,28.25091249,68.59319278,1.311519512,-4.091034191,-0.033900517
75,CS76244,Tamm-2,5.8627,4.97665,-30.435801,5,0.420905,2.582395,2.8594,0.848867,5.962121,0.852849,1.936187,4.290854,0.099421,0.983324558,0.0198842,0.003391645,0.016958227,7.179371279,44.04787896,48.77274976,1.005106896,-3.499466378,-1.530273283
125,CS76244,Tamm-2,2.674,2.23937,-25.688101,1,1.28195,0,1.39205,0.837461,2.7121,0.373972,0,2.018047,0.0381,0.985951845,0.0381,0.014248317,0.014248317,47.94128646,0,52.05871354,5.717749665,-1.258714458,0.158643023
125,CS76244,Tamm-2,3.25857,2.92236,-7.77643,0,0,0,0,0.896823,3.25857,0,0,2.895485,0,1,0,0,0,0,0,0,3.818932168,-0.644307412,-1.885654795
125,CS76244,Tamm-2,3.22265,2.8775,10.214,0,0,0,0,0.892899,3.22265,0,0,2.831898,0,1,0,0,0,0,0,0,3.901536539,-0.787539033,-1.650491642
125,CS76244,Tamm-2,2.47989,2.03172,9.04757,0,0,0,0,0.819278,2.47989,0,0,2.006442,0,1,0,0,0,0,0,0,4.372489149,0.116266696,-1.52772891
0,CS76245,TDr-1,1.31787,1.11767,0.658543,8,0.056061,1.131729,0.13008,0.848088,3.408948,6.070401,7.06883,1.117596,2.091078,0.386591406,0.26138475,0.198338797,1.586710374,4.253909718,85.87561747,9.870472808,-0.719458035,5.253907815,-0.320369442
0,CS76245,TDr-1,0.698126,0.632012,-15.4612,1,0.213721,0,0.484405,0.905298,0.710826,1.432406,0,0.60914,0.0127,0.982133462,0.0127,0.018191559,0.018191559,30.61352822,0,69.38647178,5.925880231,0.584905771,0.143756822
0,CS76245,TDr-1,3.76981,3.24838,22.1355,9,0.0635,1.58202,2.12429,0.861683,4.985336,2.387388,5.68893,3.008959,1.215526,0.756179724,0.135058444,0.035826327,0.32243694,1.684435025,41.9655102,56.35005478,0.752480099,-1.169119971,0.211198017
0,CS76245,TDr-1,3.15607,2.83204,-5.4281,2,0.387163,0.061321,2.707586,0.897331,3.273452,0.6337,32.615292,2.81934,0.117382,0.964141219,0.058691,0.018596229,0.037192458,12.26725009,1.94295437,85.78979554,3.352364192,-1.536510474,2.454744734
75,CS76245,TDr-1,4.27308,3.58196,-1.01939,14,0.183963,2.412037,1.67708,0.838262,7.900265,3.276325,5.804223,3.581393,3.627185,0.540878059,0.259084643,0.060631826,0.848845563,4.305161616,56.44726988,39.2475685,-1.712799847,0.154203411,-0.182178978
75,CS76245,TDr-1,4.14465,3.58285,-1.63076,12,0.084542,2.592008,1.4681,0.864452,5.252788,2.895299,4.629616,3.581399,1.108138,0.789038126,0.092344833,0.02228049,0.267365881,2.03978623,62.53864621,35.42156756,-0.057411078,-0.652627829,-1.693541274
75,CS76245,TDr-1,4.31448,3.9257,6.70984,8,0.270684,2.167126,1.87667,0.90989,5.770403,1.854221,3.691525,3.898811,1.455923,0.747691279,0.181990375,0.0421813,0.3374504,6.273849919,50.22913538,43.4970147,0.24050425,-1.607595821,-0.455999734
75,CS76245,TDr-1,3.91057,3.08626,-11.6814,4,0.344705,1.999845,1.56602,0.78921,4.764179,1.022869,2.000155,3.022339,0.853609,0.820827681,0.21340225,0.054570625,0.218282501,8.814699647,51.13947583,40.04582452,1.37680985,-0.589743466,-0.540891812
125,CS76245,TDr-1,2.09401,1.65498,-3.99091,5,0.094161,1.134809,0.86504,0.79034,2.568797,2.387763,4.406028,1.650967,0.474787,0.81517146,0.0949574,0.045347157,0.226735784,4.496683397,54.19310318,41.31021342,2.366636325,1.335205282,-0.829911612
125,CS76245,TDr-1,1.63808,1.3577,-10.8855,3,0.117382,0.402944,1.117754,0.828836,1.836922,1.831412,7.445203,1.33327,0.198842,0.891752617,0.066280667,0.040462411,0.121387234,7.165828287,24.59855441,68.23561731,3.726644872,0.650923782,0.359405249
125,CS76245,TDr-1,2.07296,1.84432,3.17983,4,0.191403,1.252197,0.62936,0.889704,2.264362,1.929608,3.194386,1.84148,0.191402,0.915471996,0.0478505,0.023083176,0.092332703,9.23331854,60.4062307,30.36045076,2.989960887,0.636270289,-1.621067381
125,CS76245,TDr-1,1.99714,1.84476,-7.5684,3,0.890805,0.741485,0.36485,0.923701,2.083861,1.502148,4.045935,1.828689,0.086721,0.95838446,0.028907,0.014474198,0.043422594,44.60403377,37.1273421,18.26862413,4.761342499,0.455455987,-1.444722345
0,CS76247,TDr-18,1.98932,1.70371,17.482401,4,0.091982,0.331102,1.566236,0.856428,2.487328,2.010737,12.080869,1.625014,0.498008,0.799781935,0.124502,0.062585205,0.25034082,4.623791044,16.64397885,78.73223011,3.030191813,0.09840767,1.725616489
0,CS76247,TDr-18,1.87066,1.66829,16.4888,3,0.319305,0.242203,1.309152,0.891819,2.036663,1.603712,12.386301,1.599682,0.166003,0.918492652,0.055334333,0.029580113,0.088740338,17.0691093,12.94746239,69.98342831,4.194334267,-0.269693993,1.108957293
0,CS76247,TDr-18,2.38573,1.9213,20.2437,8,0.030661,0.78357,1.571499,0.80533,3.818433,3.353271,10.209682,1.80262,1.432703,0.624792945,0.179087875,0.07506628,0.600530236,1.285183151,32.84403516,65.87078169,1.155714485,1.049682499,1.393957226
0,CS76247,TDr-18,2.15713,1.86925,20.4184,7,0.0381,0.635529,1.483501,0.866545,2.922742,3.245052,11.014445,1.751805,0.765612,0.738050091,0.109373143,0.050703084,0.354921586,1.766235693,29.46178487,68.77197944,2.070273786,0.502079208,0.995029913
75,CS76247,TDr-18,4.49296,3.4559,-8.69796,21,0.122642,2.366498,2.00382,0.769181,9.403004,4.673979,8.873872,3.416155,4.910044,0.477821768,0.233811619,0.052039551,1.092830562,2.729648161,52.67124568,44.59910616,-2.822768059,0.8085148,-0.053123292
75,CS76247,TDr-18,0.960997,0.796095,-19.9037,3,0.283384,0.198842,0.478771,0.828405,1.444126,3.121758,15.087355,0.748541,0.483129,0.665452322,0.161043,0.167579087,0.502737261,29.48854159,20.69121964,49.82023877,3.363328211,3.351425817,1.429629678
75,CS76247,TDr-18,3.40226,2.71156,-18.093901,17,0.247463,1.791007,1.36379,0.796988,8.627248,4.996678,9.491867,2.57747,5.224988,0.394362142,0.307352235,0.090337668,1.535740361,7.273488799,52.64168523,40.08482597,-2.38146902,2.426755697,0.47799211
75,CS76247,TDr-18,3.3607,2.9241,-8.02407,18,0.122642,2.168928,1.06913,0.870087,7.103464,5.356027,8.299031,2.895472,3.742764,0.473107205,0.207931333,0.061871436,1.113685839,3.649299253,64.53798316,31.81271759,-2.046609969,1.912024944,-0.817184124
125,CS76247,TDr-18,2.03359,1.67645,0.437364,8,0.318403,0.794087,0.9211,0.82438,3.136467,3.933929,10.074462,1.676401,1.102877,0.648369646,0.137859625,0.067791258,0.542330067,15.65718754,39.04852994,45.29428252,1.769330758,1.974775578,0.257201895
125,CS76247,TDr-18,1.79792,1.60056,-7.35238,5,0.229503,0.685426,0.882991,0.890229,2.745315,2.780991,7.294734,1.5874,0.947395,0.654904811,0.189479,0.105387893,0.526939463,12.76491724,38.12327579,49.11180698,2.119410339,1.697876691,0.580411102
125,CS76247,TDr-18,0.806792,0.746448,-23.459,0,0,0,0,0.925205,0.806792,0,0,0.68475,0,1,0,0,0,0,0,0,5.210568056,1.207392516,-1.887825608
125,CS76247,TDr-18,0.926352,0.80051,-1.84761,0,0,0,0,0.864153,0.926352,0,0,0.800094,0,1,0,0,0,0,0,0,5.195580459,1.11411099,-1.576118429
0,CS76248,TDr-3,3.86036,3.46607,9.73945,10,0.171263,1.400237,2.28886,0.897862,4.901916,2.590432,7.141648,3.416114,1.041556,0.787520635,0.1041556,0.0269808,0.269807997,4.436451523,36.27218705,59.29136143,0.9021157,-1.574696219,0.08521013
0,CS76248,TDr-3,3.12541,2.78622,3.41268,6,0.130082,1.028858,1.96647,0.891473,3.902445,1.919748,5.831709,2.781279,0.777035,0.800885086,0.129505833,0.04143643,0.248618581,4.162077935,32.91913701,62.91878506,1.81999778,-0.983170748,0.401382327
0,CS76248,TDr-3,2.82279,2.54128,10.1247,0,0,0,0,0.900272,2.82279,0,0,2.501706,0,1,0,0,0,0,0,0,4.127639371,-0.534992977,-1.623855044
0,CS76248,TDr-3,3.52092,3.15083,9.08112,5,0.405124,1.016156,2.09964,0.894888,3.837145,1.420083,4.920504,3.111337,0.316225,0.917588467,0.063245,0.017962635,0.089813174,11.50619724,28.86052509,59.63327767,2.64999359,-2.017372623,0.0622347
75,CS76248,TDr-3,4.27112,3.88639,-6.58912,14,0.206282,2.584948,1.47989,0.909923,5.258795,3.277829,5.415969,3.860719,0.987675,0.812186062,0.070548214,0.016517498,0.231244966,4.829693383,60.52154938,34.64875723,-0.068216945,-0.995309204,-1.954546615
75,CS76248,TDr-3,3.46704,3.13106,11.0354,13,0.145863,2.165847,1.15533,0.903093,4.507319,3.749596,6.002271,3.073164,1.040279,0.769202269,0.080021462,0.023080628,0.300048168,4.207133463,62.46962827,33.32323827,0.341680402,-0.045986168,-1.595184107
75,CS76248,TDr-3,2.71285,2.39171,3.36646,14,0.180882,2.475908,0.05606,0.881623,3.452157,5.160624,5.654491,2.387583,0.739307,0.785842011,0.052807643,0.019465744,0.272520412,6.667600494,91.26593804,2.06646147,0.368290346,2.06293918,-3.413353462
75,CS76248,TDr-3,3.71939,3.26551,-5.37671,11,0.122642,3.318618,0.27813,0.877969,4.777631,2.957474,3.314633,3.251142,1.058241,0.778500893,0.096203727,0.025865458,0.284520042,3.297368655,89.22479224,7.477839108,-0.237256958,0.743814944,-3.189348255
125,CS76248,TDr-3,1.35906,1.23593,-12.5933,4,0.459005,0.554065,0.34599,0.909401,1.593824,2.943211,7.21937,1.206196,0.234764,0.852703937,0.058691,0.043184996,0.172739982,33.77371124,40.76825159,25.45803717,3.973948027,1.929000498,-1.063702801
125,CS76248,TDr-3,1.52198,1.34674,-1.63658,4,0.441045,0.303523,0.777412,0.884861,1.677462,2.628155,13.178573,1.346191,0.155482,0.907311164,0.0388705,0.025539429,0.102157716,28.97837028,19.94264051,51.07898921,4.327110147,1.023000756,0.159202237
125,CS76248,TDr-3,1.56278,1.36678,-23.198601,4,0.334184,0.776126,0.45247,0.874582,1.730961,2.559541,5.153802,1.256269,0.168181,0.902839521,0.04204525,0.026904139,0.107616555,21.383944,49.66316436,28.95289164,3.671882575,1.677107437,-1.593214708
125,CS76248,TDr-3,1.35778,1.16756,8.21921,3,0.231682,0.775228,0.35087,0.859904,1.704665,2.209489,3.869829,1.155567,0.346885,0.796508405,0.115628333,0.085159844,0.255479533,17.0632945,57.09525844,25.84144707,3.229345463,2.038550879,-0.736131244
0,CS76249,TDr-8,3.92694,3.48408,5.66888,5,0.433605,0.861045,2.63229,0.887225,4.736814,1.273256,5.806897,3.467041,0.809874,0.829025586,0.1619748,0.041247078,0.206235389,11.04180354,21.92661462,67.03158184,1.973659221,-2.325093513,1.035722981
0,CS76249,TDr-8,3.43473,2.95288,8.4451,0,0,0,0,0.859712,3.43473,0,0,2.920862,0,1,0,0,0,0,0,0,3.802417514,-0.748045031,-1.657103404
0,CS76249,TDr-8,4.17711,3.58908,13.3454,6,0.544824,1.194856,2.43743,0.859226,4.662418,1.4364,5.021525,3.492162,0.485308,0.895910663,0.080884667,0.019363787,0.11618272,13.04308481,28.60484881,58.35206638,2.177907049,-2.479040604,0.233693066
0,CS76249,TDr-8,3.8052,3.37743,6.93725,3,0.83655,0.5098,2.45885,0.887583,4.135027,0.788395,5.884661,3.352704,0.329827,0.920235829,0.109942333,0.028892656,0.086677967,21.98438978,13.39745611,64.6181541,3.329182009,-2.711686633,1.000074005
75,CS76249,TDr-8,1.74058,1.38958,-14.4208,9,0.106861,1.115579,0.51814,0.798343,3.867581,5.170691,8.067559,1.345798,2.127001,0.45004358,0.236333444,0.135778559,1.222007032,6.139390318,64.09237151,29.76823817,-0.181269706,4.128182385,-0.018919663
75,CS76249,TDr-8,0.308784,0.237386,-42.7094,1,0.117382,0,0.191402,0.768777,0.449387,3.23851,0,0.174432,0.140603,0.68712268,0.140603,0.455344189,0.455344189,38.01427535,0,61.98572465,4.508309953,4.227459477,2.487463358
75,CS76249,TDr-8,4.16967,3.28193,-6.02066,25,0.280303,2.970457,0.91891,0.787096,8.80632,5.995678,8.416213,3.263827,4.63665,0.473486087,0.185466,0.044479779,1.111994474,6.722426475,71.23961848,22.03795504,-3.084090344,1.96544708,-1.579978968
75,CS76249,TDr-8,5.04395,4.0469,-20.2605,14,0.153303,3.231897,1.65875,0.802328,8.637239,2.775602,4.331821,3.79651,3.593289,0.583977125,0.2566635,0.050885417,0.712395841,3.039344165,64.07472318,32.88593265,-2.186068934,-0.090695028,-1.027551191
125,CS76249,TDr-8,2.28015,1.88029,-17.818899,7,0.257082,1.243848,0.77922,0.824634,2.745691,3.069973,5.627697,1.79009,0.465541,0.830446689,0.066505857,0.029167317,0.204171217,11.27478455,54.55114795,34.1740675,2.29722735,1.3926418,-1.452431066
125,CS76249,TDr-8,1.6223,1.28657,-20.4223,0,0,0,0,0.793053,1.6223,0,0,1.205704,0,1,0,0,0,0,0,0,4.777395169,1.154685527,-1.801865195
125,CS76249,TDr-8,2.32877,1.64859,-36.158199,9,0.140603,1.418197,0.76997,0.707923,3.819712,3.864701,6.346087,1.331057,1.490942,0.609671619,0.165660222,0.07113636,0.640227244,6.037650777,60.89897242,33.0633768,0.647844907,3.196733539,-0.932521056
125,CS76249,TDr-8,1.86758,1.44892,-21.801399,1,0.947768,0,0.919812,0.775828,1.89824,0.535452,0,1.345289,0.03066,0.983848196,0.03066,0.016416967,0.016416967,50.74845522,0,49.25154478,6.078053105,0.031909966,0.087538369
0,CS76250,Tomegap-2,4.20454,3.83035,-5.91922,6,0.104682,1.469368,2.63049,0.911003,5.239559,1.427029,4.083388,3.809927,1.035019,0.802460665,0.172503167,0.041027833,0.246167,2.489737284,34.94717615,62.56308657,,,
0,CS76250,Tomegap-2,4.62943,4.15009,5.99059,13,0.150221,1.900049,2.57916,0.896458,7.635437,2.808121,6.841928,4.127427,3.006007,0.606308454,0.231231308,0.049948116,0.649325511,3.244913521,41.04282817,55.71225831,,,
75,CS76250,Tomegap-2,4.27489,3.2894,-32.3349,22,0.112121,2.803179,1.35959,0.76947,11.889593,5.146331,7.848233,2.779333,7.614703,0.359548893,0.346122864,0.080966496,1.78126291,2.622780937,65.57312586,31.8040932,,,
75,CS76250,Tomegap-2,3.63101,3.10684,-21.9324,20,0.137521,2.245129,1.24836,0.855641,8.828792,5.508109,8.908175,2.881983,5.197782,0.411269175,0.2598891,0.071574879,1.431497572,3.787403505,61.83207978,34.38051672,,,
75,CS76250,Tomegap-2,3.67512,2.37152,-31.122499,19,0.030661,2.631389,1.01307,0.64529,12.359485,5.169899,7.220521,2.030173,8.684365,0.297352196,0.457071842,0.124369229,2.363015357,0.834285683,71.60008381,27.56563051,,,
75,CS76250,Tomegap-2,3.1167,1.88146,-31.0973,14,0.086721,2.063339,0.96664,0.603671,8.397375,4.49193,6.785119,1.611078,5.280675,0.371151699,0.377191071,0.121022579,1.694316104,2.78246222,66.20268232,31.01485546,,,
125,CS76250,Tomegap-2,2.09671,1.68235,-13.1906,8,0.148042,1.298638,0.65003,0.802376,2.915299,3.815501,6.1603,1.637964,0.818589,0.719209247,0.102323625,0.048801992,0.390415937,7.060680781,61.9369393,31.00237992,,,
125,CS76250,Tomegap-2,2.42038,2.01052,-22.816,12,0.104682,1.423458,0.89224,0.830663,3.54956,4.957899,8.430175,1.853207,1.12918,0.681881698,0.094098333,0.038877504,0.466530049,4.325023343,58.81134367,36.86363298,,,
125,CS76250,Tomegap-2,0.812955,0.707496,-30.7841,1,0.204103,0,0.608852,0.870277,0.838355,1.23008,0,0.607811,0.0254,0.969702572,0.0254,0.031244042,0.031244042,25.1063097,0,74.8936903,,,
125,CS76250,Tomegap-2,0.933792,0.830742,-27.758499,1,0.0508,0,0.882992,0.889644,0.977153,1.070902,0,0.735139,0.043361,0.955625168,0.043361,0.046435395,0.046435395,5.440183681,0,94.55981632,,,
0,CS76251,Tottarp-2,5.23685,4.72455,0.463298,10,0.150221,1.452839,3.63379,0.902174,10.435158,1.909545,6.883075,4.724395,5.198308,0.501846738,0.5198308,0.099264023,0.992640232,2.868537384,27.74261245,69.38885017,,,
0,CS76251,Tottarp-2,4.35258,3.93996,2.22396,9,0.056061,1.681819,2.6147,0.905201,6.321918,2.067739,5.351349,3.936992,1.969338,0.688490423,0.218815333,0.050272559,0.452453028,1.287994707,38.63958847,60.07241682,,,
75,CS76251,Tottarp-2,5.61417,4.66827,-17.2981,29,0.056061,3.694889,1.86322,0.831516,20.228718,5.165501,7.84868,4.457128,14.614548,0.277534642,0.503949931,0.089763924,2.603153805,0.998562566,65.81362873,33.18780871,,,
75,CS76251,Tottarp-2,4.71375,3.61702,-42.572498,23,0.346884,2.665656,1.70121,0.767334,14.246995,4.879343,8.62827,2.663653,9.533245,0.330859244,0.414488913,0.087931883,2.022433307,7.358981702,56.55064439,36.09037391,,,
75,CS76251,Tottarp-2,6.38632,5.3851,-8.83884,26,0.398587,3.654983,2.33275,0.843224,17.882217,4.071202,7.113576,5.321149,11.495897,0.357132452,0.442149885,0.069233907,1.800081581,6.241262574,57.23144158,36.52729584,,,
75,CS76251,Tottarp-2,6.03072,5.2006,-23.3643,25,0.094161,3.703229,2.23333,0.862351,20.665934,4.145442,6.750865,4.774161,14.635214,0.291819378,0.58540856,0.097071089,2.426777234,1.561355858,61.40608418,37.03255996,,,
125,CS76251,Tottarp-2,2.84654,2.21947,-16.035999,11,0.183963,1.468997,1.19358,0.779708,5.396625,3.864341,7.488102,2.133107,2.550085,0.527466704,0.231825909,0.081441297,0.895854265,6.462688035,51.60640637,41.93090559,,,
125,CS76251,Tottarp-2,2.76327,1.94898,-30.770399,11,0.079282,1.698498,0.98549,0.705317,4.496945,3.980791,6.47631,1.674611,1.733675,0.614477162,0.157606818,0.057036344,0.627399784,2.869136928,61.46695763,35.66390545,,,
125,CS76251,Tottarp-2,2.57969,2.10126,-14.7968,11,0.112121,1.764179,0.70339,0.81454,3.561203,4.264078,6.235195,2.031577,0.981513,0.724387237,0.089228455,0.034588828,0.380477112,4.346297423,68.38724808,27.2664545,,,
125,CS76251,Tottarp-2,2.77815,2.38202,-12.6954,12,0.155482,1.681438,0.94123,0.857412,4.472293,4.319421,7.136749,2.323785,1.694143,0.621191411,0.141178583,0.05081748,0.609809765,5.596602055,60.52365783,33.87974011,,,
0,CS76252,TOU-A1-115,4.26128,3.75463,16.1591,7,0.048621,1.602159,2.6105,0.881104,5.379938,1.642699,4.369104,3.606294,1.118658,0.792068607,0.159808286,0.037502414,0.262516896,1.140995194,37.59806912,61.26093568,0.727967029,-2.191085939,0.436329547
0,CS76252,TOU-A1-115,4.37288,3.85694,14.5412,12,0.701208,1.191772,2.4799,0.882014,6.379791,2.744187,10.069039,3.733392,2.006911,0.685426842,0.167242583,0.038245409,0.458944906,16.03538172,27.25370923,56.71090906,0.508178236,-1.761567044,0.941186726
0,CS76252,TOU-A1-115,3.7399,3.21758,9.35034,8,0.112121,1.267069,2.36071,0.860339,5.318092,2.139095,6.313784,3.174829,1.578192,0.703240937,0.197274,0.052748469,0.421987754,2.99796786,33.87975614,63.122276,0.642285212,-1.13134029,0.895359653
0,CS76252,TOU-A1-115,3.39806,2.86964,20.2878,7,0.130082,1.223708,2.04427,0.844494,4.681443,2.059999,5.720319,2.691616,1.283383,0.725857391,0.183340429,0.053954441,0.377681089,3.82812546,36.01195977,60.15991477,1.173113319,-0.779571217,0.839959301
75,CS76252,TOU-A1-115,3.81264,3.30288,1.32708,11,0.191403,2.399707,1.22153,0.866297,5.581332,2.88514,4.583893,3.301994,1.768692,0.683105753,0.160790182,0.042172925,0.463902178,5.020222208,62.94082316,32.03895464,-0.243728021,0.047512545,-1.180455101
75,CS76252,TOU-A1-115,3.35274,2.93605,-13.3118,9,0.099421,1.981889,1.27143,0.875717,5.460877,2.684371,4.541122,2.857163,2.108137,0.61395633,0.234237444,0.069864482,0.628780341,2.965365641,59.11251693,37.92211743,-0.260679351,0.704261063,-0.523285741
75,CS76252,TOU-A1-115,3.37723,3.05063,-5.75826,9,0.507626,1.323134,1.54647,0.903294,4.558112,2.664906,6.802032,3.035237,1.180882,0.740927384,0.131209111,0.038851103,0.349659928,15.03083888,39.17808381,45.7910773,1.355053837,-0.472065334,-0.275087987
75,CS76252,TOU-A1-115,3.83188,3.43108,-5.32933,14,0.094161,2.684369,1.05335,0.895404,5.774388,3.653559,5.215379,3.416249,1.942508,0.663599329,0.138750571,0.036209529,0.506933411,2.457305552,70.05357683,27.48911761,-0.890694647,0.363050632,-1.80205217
125,CS76252,TOU-A1-115,1.89028,1.72739,-0.848764,6,0.180882,0.792286,0.917112,0.913828,2.283607,3.174133,7.573022,1.727201,0.393327,0.827760644,0.0655545,0.034679783,0.208078697,9.569058552,41.91368475,48.5172567,2.738096394,0.857026542,-0.554894298
125,CS76252,TOU-A1-115,1.5325,1.39956,-15.9454,6,0.188321,0.755992,0.588187,0.913253,1.846546,3.915171,7.936592,1.34571,0.314046,0.829927876,0.052341,0.034153997,0.20492398,12.28848287,49.33063622,38.38088091,2.835532103,1.828910799,-1.232178008
125,CS76252,TOU-A1-115,1.89915,1.71365,23.3109,5,0.485682,0.51161,0.901858,0.902325,2.557901,2.632757,9.77307,1.573767,0.658751,0.742464231,0.1317502,0.069373246,0.34686623,25.57365137,26.93889372,47.48745491,3.191024923,0.859270744,0.839354008
